Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Wind Speed,Relative Humidity,Temperature,Pressure,GHI_DAY_AHEAD
2019,1,18,1,0,0,0,8,1.4,74.57,-2.2,1024,0
2019,1,18,2,0,0,0,7,1.5,76.13,-2,1023,0
2019,1,18,3,0,0,0,8,1.6,78.53,-1.8,1022,0
2019,1,18,4,0,0,0,8,1.6,80.66,-1.7,1022,0
2019,1,18,5,0,0,0,8,1.5,82.72,-1.5,1021,0
2019,1,18,6,0,0,0,8,1.4,85.06,-1.3,1020,0
2019,1,18,7,0,0,0,8,1.3,87.6,-1.2,1020,0
2019,1,18,8,0,0,0,8,1.2,89.55,-1.1,1019,0
2019,1,18,9,0,0,0,8,1.1,90.9,-1,1018,0
2019,1,18,10,0,0,0,8,1.1,93.09,-1.1,1018,0
2019,1,18,11,0,0,0,8,1.2,94.79,-1.2,1017,0
2019,1,18,12,0,0,0,8,1.1,94.51,-0.9,1017,0
2019,1,18,13,0,42,76,7,0.8,91.34,0.4,1017,38
2019,1,18,14,0,155,225,8,0.6,88.38,1.5,1017,145
2019,1,18,15,0,224,358,4,0.6,83.81,2.7,1017,113
2019,1,18,16,0,93,449,4,0.9,81.37,3.4,1017,24
2019,1,18,17,0,67,485,4,1.2,80.99,3.7,1016,32
2019,1,18,18,0,50,466,4,1.4,82.32,3.7,1015,8
2019,1,18,19,0,93,386,4,1.4,85.8,3.4,1015,8
2019,1,18,20,0,48,262,4,1.4,90.29,2.8,1016,5
2019,1,18,21,0,111,111,1,1.7,94.25,1.5,1016,19
2019,1,18,22,0,0,0,4,2,97.27,0.7,1017,0
2019,1,18,23,0,0,0,8,2.2,98.12,0.4,1017,0
2019,1,19,0,0,0,0,7,2.3,98.21,0.2,1018,0
2019,1,19,1,0,0,0,7,2.2,97,0.2,1018,0
2019,1,19,2,0,0,0,7,2.3,97.21,-0.1,1019,0
2019,1,19,3,0,0,0,7,2.4,97.04,-0.4,1020,0
2019,1,19,4,0,0,0,4,2.3,96.29,-0.7,1020,0
2019,1,19,5,0,0,0,0,2.3,94.81,-1,1020,0
2019,1,19,6,0,0,0,0,2.2,92.59,-1.2,1020,0
2019,1,19,7,0,0,0,0,2.2,91.06,-1.4,1021,0
2019,1,19,8,0,0,0,1,2.2,90.09,-1.6,1021,0
2019,1,19,9,0,0,0,0,2.1,89.51,-1.8,1022,0
2019,1,19,10,0,0,0,4,2,90.11,-2.2,1022,0
2019,1,19,11,0,0,0,4,2,90.14,-2.5,1021,0
2019,1,19,12,0,0,0,4,1.9,89.23,-2.4,1022,0
2019,1,19,13,0,38,83,8,2.1,85.06,-1,1023,24
2019,1,19,14,0,145,239,8,1.7,79.4,0.4,1023,6
2019,1,19,15,0,113,374,4,1.9,72.02,1.7,1022,10
2019,1,19,16,0,24,464,8,1.9,69.24,2.3,1021,33
2019,1,19,17,0,32,499,6,1.8,68.42,2.6,1020,44
2019,1,19,18,0,8,471,7,1.5,72.47,2.3,1020,177
2019,1,19,19,0,8,387,6,1.5,78.35,2.1,1020,79
2019,1,19,20,0,5,261,6,1.8,83.51,1.6,1019,41
2019,1,19,21,0,19,110,6,2.3,85.9,1.3,1018,76
2019,1,19,22,0,0,0,7,2.4,86.71,1.4,1018,0
2019,1,19,23,0,0,0,7,3,87.8,1.6,1017,0
2019,1,20,0,0,0,0,6,3.8,88.65,1.9,1016,0
2019,1,20,1,0,0,0,6,4.1,91.63,1.9,1014,0
2019,1,20,2,0,0,0,6,4.7,94.86,1.8,1012,0
2019,1,20,3,0,0,0,6,5.1,96.76,1.6,1011,0
2019,1,20,4,0,0,0,6,5.4,96.43,1.8,1008,0
2019,1,20,5,0,0,0,6,5.9,97,2.2,1005,0
2019,1,20,6,0,0,0,6,5.8,97.92,3.1,1003,0
2019,1,20,7,0,0,0,6,5.1,99.74,4.1,1001,0
2019,1,20,8,0,0,0,6,4.8,100,5,999,0
2019,1,20,9,0,0,0,6,4.6,100,5.6,997,0
2019,1,20,10,0,0,0,6,4.9,100,6.1,995,0
2019,1,20,11,0,0,0,6,4.8,100,6.3,994,0
2019,1,20,12,0,0,0,6,3.9,100,6.1,992,0
2019,1,20,13,0,24,80,6,3.5,100,5.5,991,57
2019,1,20,14,0,6,232,6,2.7,100,5,990,177
2019,1,20,15,0,10,367,8,2.5,99.98,4.9,989,300
2019,1,20,16,0,33,461,4,2.6,98.19,4.5,989,253
2019,1,20,17,0,44,504,4,4.1,95.8,3.3,990,389
2019,1,20,18,0,177,486,4,6.1,88.64,1.1,991,342
2019,1,20,19,0,79,410,4,6.8,81.61,-1.2,994,337
2019,1,20,20,0,41,284,4,6.9,79.38,-3.4,995,305
2019,1,20,21,0,76,126,4,6.9,79.32,-5.6,998,140
2019,1,20,22,0,0,0,0,6.9,78.9,-7.3,1000,0
2019,1,20,23,0,0,0,0,7,78.11,-8.4,1002,0
2019,1,21,0,0,0,0,0,7,77.95,-9.1,1004,0
2019,1,21,1,0,0,0,0,6.8,77.72,-9.4,1005,0
2019,1,21,2,0,0,0,1,6.5,77.82,-9.6,1005,0
2019,1,21,3,0,0,0,1,6.5,77.51,-9.8,1006,0
2019,1,21,4,0,0,0,1,6.5,77.89,-10.2,1007,0
2019,1,21,5,0,0,0,4,6.6,77.83,-10.7,1008,0
2019,1,21,6,0,0,0,4,6.6,78.27,-11.4,1009,0
2019,1,21,7,0,0,0,4,6.5,78.66,-12.1,1010,0
2019,1,21,8,0,0,0,4,6.4,78.72,-12.6,1011,0
2019,1,21,9,0,0,0,4,6.3,79.47,-13.1,1012,0
2019,1,21,10,0,0,0,4,6.3,80.39,-13.6,1012,0
2019,1,21,11,0,0,0,4,6.3,81.04,-14,1013,0
2019,1,21,12,0,0,0,4,6.4,81.98,-14.4,1015,0
2019,1,21,13,0,57,97,4,6.5,81.48,-14.5,1016,103
2019,1,21,14,0,177,262,4,6.6,80.46,-14.4,1017,271
2019,1,21,15,0,300,399,4,6.7,78.65,-13.9,1018,415
2019,1,21,16,0,253,496,7,6.8,77.15,-13.2,1018,382
2019,1,21,17,0,389,537,8,6.8,76.24,-12.5,1018,543
2019,1,21,18,0,342,517,7,6.9,75.87,-12,1018,515
2019,1,21,19,0,337,438,4,7,75.48,-11.8,1019,430
2019,1,21,20,0,305,305,1,7.1,75.68,-11.9,1020,297
2019,1,21,21,0,140,140,1,7.1,76.52,-12.2,1021,137
2019,1,21,22,0,0,0,4,7.1,77.06,-12.3,1023,0
2019,1,21,23,0,0,0,4,6.9,77.87,-12.1,1024,0
2019,1,22,0,0,0,0,4,6.6,78.19,-11.7,1025,0
2019,1,22,1,0,0,0,4,6.3,78.83,-11.3,1026,0
2019,1,22,2,0,0,0,4,6,79.68,-10.9,1026,0
2019,1,22,3,0,0,0,4,5.8,80.59,-10.6,1027,0
2019,1,22,4,0,0,0,4,5.6,80.72,-10.3,1028,0
2019,1,22,5,0,0,0,1,5.2,81.86,-10.3,1028,0
2019,1,22,6,0,0,0,1,4.8,83.06,-10.4,1029,0
2019,1,22,7,0,0,0,1,4.6,84.31,-10.6,1029,0
2019,1,22,8,0,0,0,1,4.4,86.09,-11,1030,0
2019,1,22,9,0,0,0,1,4.4,86.59,-11.2,1032,0
2019,1,22,10,0,0,0,1,4.3,85.76,-11.2,1033,0
2019,1,22,11,0,0,0,1,4,86.84,-11.5,1034,0
2019,1,22,12,0,0,0,1,3.9,87.04,-11.7,1035,0
2019,1,22,13,0,103,103,0,3.9,80.48,-10,1036,33
2019,1,22,14,0,271,271,0,3.7,73.92,-8.1,1036,45
2019,1,22,15,0,415,415,0,3.3,69.03,-6.4,1036,49
2019,1,22,16,0,382,504,8,2.9,64.39,-4.8,1036,23
2019,1,22,17,0,543,543,0,2.5,60.43,-3.4,1036,45
2019,1,22,18,0,515,515,0,2.1,58.43,-2.6,1035,173
2019,1,22,19,0,430,430,0,1.8,57.88,-2.2,1035,113
2019,1,22,20,0,297,297,0,1.4,61.22,-2.4,1035,110
2019,1,22,21,0,137,137,1,1.1,62.3,-3.2,1035,37
2019,1,22,22,0,0,0,7,0.9,56.9,-3.5,1035,0
2019,1,22,23,0,0,0,7,0.7,55.49,-3.7,1035,0
2019,1,23,0,0,0,0,7,1.1,60.74,-4.5,1035,0
2019,1,23,1,0,0,0,7,1.5,67.31,-5,1035,0
2019,1,23,2,0,0,0,7,1.9,71.45,-5,1034,0
2019,1,23,3,0,0,0,7,2.3,73.98,-4.6,1033,0
2019,1,23,4,0,0,0,8,2.7,75.46,-3.9,1032,0
2019,1,23,5,0,0,0,7,3,77.32,-3.4,1031,0
2019,1,23,6,0,0,0,8,3.1,79.57,-3.2,1031,0
2019,1,23,7,0,0,0,8,3.2,81.05,-3,1030,0
2019,1,23,8,0,0,0,7,3.2,82.87,-2.9,1030,0
2019,1,23,9,0,0,0,8,3.1,83.76,-2.7,1029,0
2019,1,23,10,0,0,0,6,3.1,83.84,-2.5,1028,0
2019,1,23,11,0,0,0,6,3.1,84.6,-2.3,1027,0
2019,1,23,12,0,0,0,1,3.2,85.61,-2,1026,0
2019,1,23,13,0,33,90,4,3.5,84.21,-0.9,1026,18
2019,1,23,14,0,45,246,4,4.1,80.59,0.6,1025,20
2019,1,23,15,0,49,379,4,4.3,78.14,1.7,1024,34
2019,1,23,16,0,23,467,4,4.2,78.46,2.4,1023,15
2019,1,23,17,0,45,500,4,4.1,80.91,2.7,1022,38
2019,1,23,18,0,173,475,4,3.9,83.83,3,1021,23
2019,1,23,19,0,113,396,7,3.7,87.68,3.2,1020,13
2019,1,23,20,0,110,274,7,3.6,90.51,3.6,1019,5
2019,1,23,21,0,37,124,4,3.1,94.6,3.6,1018,11
2019,1,23,22,0,0,0,7,3.3,96.63,3.9,1017,0
2019,1,23,23,0,0,0,7,3.4,97.59,4.3,1017,0
2019,1,24,0,0,0,0,7,3.5,98.33,4.6,1016,0
2019,1,24,1,0,0,0,4,3.2,99.51,4.5,1014,0
2019,1,24,2,0,0,0,8,3.3,99.55,4.6,1013,0
2019,1,24,3,0,0,0,7,3.6,99.15,5,1013,0
2019,1,24,4,0,0,0,7,4.2,98.7,5.6,1013,0
2019,1,24,5,0,0,0,7,4.8,98.11,6.4,1011,0
2019,1,24,6,0,0,0,1,4.8,98.68,6.9,1010,0
2019,1,24,7,0,0,0,7,5,99.07,7.3,1009,0
2019,1,24,8,0,0,0,7,5.7,98.11,8,1007,0
2019,1,24,9,0,0,0,7,6.2,97.86,8.6,1006,0
2019,1,24,10,0,0,0,7,6.3,98.29,8.8,1005,0
2019,1,24,11,0,0,0,8,6.4,98.42,9,1003,0
2019,1,24,12,0,0,0,7,6.5,98.07,9.2,1002,0
2019,1,24,13,0,18,78,6,6.4,98.02,9.4,1001,58
2019,1,24,14,0,20,223,6,6.7,97.97,9.9,999,155
2019,1,24,15,0,34,351,6,7.4,98.23,10.5,996,295
2019,1,24,16,0,15,435,6,7.7,97.88,11.4,993,501
2019,1,24,17,0,38,467,6,7.5,97.62,12.1,991,540
2019,1,24,18,0,23,448,7,6.6,98.36,12,989,519
2019,1,24,19,0,13,381,6,5.9,98.5,11.3,989,303
2019,1,24,20,0,5,278,6,4.3,93.9,8.7,992,313
2019,1,24,21,0,11,136,7,4.6,89.84,5.9,994,85
2019,1,24,22,0,0,0,0,4.8,88.74,4.1,997,0
2019,1,24,23,0,0,0,4,5,87.9,3.1,1000,0
2019,1,25,0,0,0,0,0,4.9,85.77,2.3,1002,0
2019,1,25,1,0,0,0,4,4.5,85.21,1.4,1004,0
2019,1,25,2,0,0,0,4,4.3,84.12,0.8,1005,0
2019,1,25,3,0,0,0,4,4.2,82.96,0.2,1007,0
2019,1,25,4,0,0,0,1,4,83.07,-0.5,1007,0
2019,1,25,5,0,0,0,1,3.6,83.4,-1,1008,0
2019,1,25,6,0,0,0,4,3.3,83.69,-1.3,1009,0
2019,1,25,7,0,0,0,1,3,84.69,-1.6,1009,0
2019,1,25,8,0,0,0,4,2.7,85.67,-1.8,1009,0
2019,1,25,9,0,0,0,4,2.5,86.68,-1.9,1010,0
2019,1,25,10,0,0,0,4,2.5,87,-1.8,1011,0
2019,1,25,11,0,0,0,4,2.7,87.11,-1.6,1012,0
2019,1,25,12,0,0,0,4,3.1,84.95,-0.8,1013,0
2019,1,25,13,0,58,101,4,3.5,80.24,0.5,1013,109
2019,1,25,14,0,155,264,4,3.9,73,1.2,1014,274
2019,1,25,15,0,295,405,4,4.1,68.39,1.7,1014,414
2019,1,25,16,0,501,501,0,4.4,66.87,2.1,1014,504
2019,1,25,17,0,540,540,0,4.7,65.6,2.4,1014,542
2019,1,25,18,0,519,519,0,4.9,64.81,2.4,1014,525
2019,1,25,19,0,303,439,8,5,64.85,1.9,1014,332
2019,1,25,20,0,313,313,1,5,66.41,1.1,1015,308
2019,1,25,21,0,85,151,4,4.6,70,0.2,1016,100
2019,1,25,22,0,0,0,1,4.2,73.45,-0.8,1017,0
2019,1,25,23,0,0,0,0,3.9,75.54,-1.5,1018,0
2019,1,26,0,0,0,0,0,3.7,76.62,-2,1019,0
2019,1,26,1,0,0,0,0,3.8,75.67,-2.3,1019,0
2019,1,26,2,0,0,0,0,3.6,75.14,-2.6,1020,0
2019,1,26,3,0,0,0,0,2.9,75.96,-3,1020,0
2019,1,26,4,0,0,0,1,2.4,76.4,-3.3,1021,0
2019,1,26,5,0,0,0,1,2.3,75.33,-3.4,1021,0
2019,1,26,6,0,0,0,1,2.5,74.38,-3.5,1022,0
2019,1,26,7,0,0,0,1,2.7,73.59,-3.7,1023,0
2019,1,26,8,0,0,0,1,2.8,72.74,-4,1023,0
2019,1,26,9,0,0,0,1,2.8,71.83,-4.3,1023,0
2019,1,26,10,0,0,0,4,2.6,71.61,-4.7,1023,0
2019,1,26,11,0,0,0,4,2.3,71.87,-5,1023,0
2019,1,26,12,0,0,0,1,2.1,69.41,-4.9,1023,0
2019,1,26,13,0,109,109,1,2.2,59.87,-3.8,1024,102
2019,1,26,14,0,274,274,1,2.2,55.3,-2.7,1024,266
2019,1,26,15,0,414,414,0,2.1,54.37,-1.7,1024,406
2019,1,26,16,0,504,504,0,2.1,54.17,-0.7,1023,498
2019,1,26,17,0,542,542,0,2.1,55.22,-0.1,1022,389
2019,1,26,18,0,525,525,0,2.1,57.05,0.2,1022,113
2019,1,26,19,0,332,439,4,1.9,59.38,0.3,1022,236
2019,1,26,20,0,308,308,0,1.7,65.08,0.2,1021,95
2019,1,26,21,0,100,147,4,1.3,76.25,-0.5,1022,58
2019,1,26,22,0,0,0,7,1.2,77.75,-1,1022,0
2019,1,26,23,0,0,0,7,1,76.37,-1.1,1022,0
2019,1,27,0,0,0,0,7,0.8,75.04,-1.2,1022,0
2019,1,27,1,0,0,0,1,0.8,72.76,-1.2,1022,0
2019,1,27,2,0,0,0,4,0.8,70.07,-1.3,1022,0
2019,1,27,3,0,0,0,0,0.9,69.97,-1.7,1022,0
2019,1,27,4,0,0,0,0,1.2,73.45,-2.3,1022,0
2019,1,27,5,0,0,0,1,1.5,77.77,-2.9,1021,0
2019,1,27,6,0,0,0,4,1.7,80.54,-3.1,1021,0
2019,1,27,7,0,0,0,0,2,83.07,-3.2,1020,0
2019,1,27,8,0,0,0,0,2.1,84.89,-3,1020,0
2019,1,27,9,0,0,0,0,2.2,86.34,-2.6,1019,0
2019,1,27,10,0,0,0,0,2.3,88.32,-2.1,1018,0
2019,1,27,11,0,0,0,1,2.5,89.93,-1.4,1018,0
2019,1,27,12,0,0,0,4,2.9,90.18,-0.3,1017,0
2019,1,27,13,0,102,102,0,3.4,87.82,1.9,1016,51
2019,1,27,14,0,266,266,0,3.9,85.53,3.8,1015,218
2019,1,27,15,0,406,406,0,4.4,81.09,5.2,1015,333
2019,1,27,16,0,498,498,0,4.8,78.77,5.8,1014,305
2019,1,27,17,0,389,533,4,4.9,78.94,6,1013,337
2019,1,27,18,0,113,512,4,4.6,80.42,6,1013,287
2019,1,27,19,0,236,430,7,4.5,82,5.9,1013,309
2019,1,27,20,0,95,303,6,3.9,85.3,5.1,1013,220
2019,1,27,21,0,58,147,9,3,90.19,3.6,1012,95
2019,1,27,22,0,0,0,9,2.8,92.97,2.8,1012,6
2019,1,27,23,0,0,0,9,2.8,93.62,2.7,1013,0
2019,1,28,0,0,0,0,9,2.8,93.88,2.5,1013,0
2019,1,28,1,0,0,0,9,2.5,94.29,2.2,1013,0
2019,1,28,2,0,0,0,9,2.3,92.3,2.1,1013,0
2019,1,28,3,0,0,0,9,2.7,89.06,1.6,1014,0
2019,1,28,4,0,0,0,9,3.2,86.88,0.8,1015,0
2019,1,28,5,0,0,0,7,3.3,84.04,0.1,1015,0
2019,1,28,6,0,0,0,6,3.3,81.51,-0.3,1015,0
2019,1,28,7,0,0,0,6,3.3,81.21,-0.8,1016,0
2019,1,28,8,0,0,0,7,3.3,80.59,-1.3,1016,0
2019,1,28,9,0,0,0,8,3.3,80.05,-2,1016,0
2019,1,28,10,0,0,0,7,3.5,79,-2.7,1016,0
2019,1,28,11,0,0,0,8,3.7,78.55,-3.5,1017,0
2019,1,28,12,0,0,0,4,3.9,76.31,-4,1018,0
2019,1,28,13,0,51,113,4,4.2,70.91,-3.9,1018,35
2019,1,28,14,0,218,283,8,4.1,65.9,-3.4,1018,77
2019,1,28,15,0,333,427,8,3.6,62.02,-2.7,1019,121
2019,1,28,16,0,305,525,7,3.3,60.26,-2,1018,183
2019,1,28,17,0,337,565,7,3.1,59.25,-1.4,1017,126
2019,1,28,18,0,287,538,7,2.5,57.48,-0.8,1016,103
2019,1,28,19,0,309,458,7,2.5,58.78,-0.8,1016,52
2019,1,28,20,0,220,327,7,2.3,61.84,-1.1,1016,5
2019,1,28,21,0,95,163,7,1.9,73.49,-1.9,1016,42
2019,1,28,22,0,6,15,8,2,77.64,-2.9,1016,3
2019,1,28,23,0,0,0,1,1.9,78.27,-3.5,1016,0
2019,1,29,0,0,0,0,1,1.7,78.02,-3.9,1016,0
2019,1,29,1,0,0,0,1,1.6,77.84,-4.3,1016,0
2019,1,29,2,0,0,0,0,1.4,77.22,-4.7,1016,0
2019,1,29,3,0,0,0,1,1.3,77.02,-5,1016,0
2019,1,29,4,0,0,0,1,1.2,77.27,-5.2,1016,0
2019,1,29,5,0,0,0,1,1.2,77.96,-5.3,1015,0
2019,1,29,6,0,0,0,0,1.3,79.68,-5.3,1015,0
2019,1,29,7,0,0,0,8,1.4,81.03,-5.2,1015,0
2019,1,29,8,0,0,0,8,1.5,82.83,-5.1,1014,0
2019,1,29,9,0,0,0,8,1.7,85.3,-4.9,1014,0
2019,1,29,10,0,0,0,8,1.9,87.59,-4.5,1014,0
2019,1,29,11,0,0,0,7,2.2,89.05,-3.8,1014,0
2019,1,29,12,0,0,0,7,2.4,89.26,-2.7,1014,0
2019,1,29,13,0,35,97,7,2.6,88.64,-1.2,1014,124
2019,1,29,14,0,77,253,8,2.8,87.9,0.3,1013,302
2019,1,29,15,0,121,386,7,3,87.07,1.6,1013,452
2019,1,29,16,0,183,477,7,3.2,85.85,2.8,1012,553
2019,1,29,17,0,126,517,4,3.3,86.55,3.5,1011,587
2019,1,29,18,0,103,494,7,3.2,89.28,3.6,1010,563
2019,1,29,19,0,52,415,4,3.3,91.45,3.6,1009,271
2019,1,29,20,0,5,294,7,3.5,92.86,3.6,1008,83
2019,1,29,21,0,42,141,7,3.6,94.04,3.5,1007,100
2019,1,29,22,0,3,12,7,3.6,94.79,3.5,1007,9
2019,1,29,23,0,0,0,7,3.7,94.97,3.5,1007,0
2019,1,30,0,0,0,0,6,3.3,96.73,3.1,1007,0
2019,1,30,1,0,0,0,6,3,97.9,2.5,1007,0
2019,1,30,2,0,0,0,6,3.5,96.12,1.6,1008,0
2019,1,30,3,0,0,0,6,3.8,93.37,0.6,1008,0
2019,1,30,4,0,0,0,7,3.8,90.82,-0.1,1008,0
2019,1,30,5,0,0,0,8,4.3,86.05,-1,1009,0
2019,1,30,6,0,0,0,7,4.8,81.91,-2.4,1009,0
2019,1,30,7,0,0,0,0,4.9,80.19,-3.7,1011,0
2019,1,30,8,0,0,0,0,4.8,77.43,-4.5,1012,0
2019,1,30,9,0,0,0,0,4.6,76.31,-5.4,1012,0
2019,1,30,10,0,0,0,0,4.5,76.83,-6.4,1013,0
2019,1,30,11,0,0,0,0,4.1,78.68,-7.3,1013,0
2019,1,30,12,0,0,0,0,3.8,78.44,-7.5,1013,0
2019,1,30,13,0,124,124,0,3.6,70.26,-6.3,1013,131
2019,1,30,14,0,302,302,0,3.2,64.8,-5,1013,315
2019,1,30,15,0,452,452,0,3.1,61.82,-3.6,1012,471
2019,1,30,16,0,553,553,0,3.5,61.26,-2.4,1011,565
2019,1,30,17,0,587,587,0,4.2,62.36,-1.5,1009,607
2019,1,30,18,0,563,563,0,5.2,64.47,-0.8,1008,585
2019,1,30,19,0,271,471,4,6,69.55,-0.5,1008,501
2019,1,30,20,0,83,334,4,6.5,76.21,-1,1008,362
2019,1,30,21,0,100,172,4,7.7,77.43,-4.2,1011,187
2019,1,30,22,0,9,20,7,8,71.36,-8.5,1014,22
2019,1,30,23,0,0,0,0,7.3,70.42,-10.7,1017,0
2019,1,31,0,0,0,0,4,6.9,69.61,-11.9,1019,0
2019,1,31,1,0,0,0,4,6.3,69.57,-12.7,1020,0
2019,1,31,2,0,0,0,4,5.7,71.79,-13.6,1021,0
2019,1,31,3,0,0,0,4,5,75.02,-14.4,1022,0
2019,1,31,4,0,0,0,4,4.4,77.52,-14.9,1023,0
2019,1,31,5,0,0,0,4,4.1,80.21,-15.3,1023,0
2019,1,31,6,0,0,0,4,4,82.1,-15.5,1023,0
2019,1,31,7,0,0,0,4,4.1,84.17,-15.7,1024,0
2019,1,31,8,0,0,0,4,4.2,85.18,-15.8,1024,0
2019,1,31,9,0,0,0,4,4.3,85.84,-15.9,1025,0
2019,1,31,10,0,0,0,4,4.3,86.82,-16.1,1025,0
2019,1,31,11,0,0,0,4,4.2,86.74,-16.1,1026,0
2019,1,31,12,0,0,0,4,4.2,84.66,-15.7,1027,0
2019,1,31,13,0,131,131,1,4.3,78.23,-14.4,1028,94
2019,1,31,14,0,315,315,0,4.1,74.18,-13.2,1028,220
2019,1,31,15,0,471,471,0,3.9,70.03,-11.8,1028,376
2019,1,31,16,0,565,565,1,3.7,67.07,-10.6,1028,389
2019,1,31,17,0,607,607,0,3.6,64.98,-9.6,1027,361
2019,1,31,18,0,585,585,0,3.7,64,-8.9,1026,480
2019,1,31,19,0,501,501,0,3.8,64.77,-8.7,1026,298
2019,1,31,20,0,362,362,0,4,66.2,-8.8,1026,247
2019,1,31,21,0,187,187,0,4,69.4,-9.3,1026,115
2019,1,31,22,0,22,22,0,4,72.31,-9.7,1027,8
2019,1,31,23,0,0,0,4,4,73.13,-9.9,1028,0
2019,2,1,0,0,0,0,4,3.9,73.46,-10.1,1028,0
2019,2,1,1,0,0,0,4,3.5,75.31,-10.5,1028,0
2019,2,1,2,0,0,0,4,3.3,75.88,-10.7,1028,0
2019,2,1,3,0,0,0,4,3.2,76.99,-11,1028,0
2019,2,1,4,0,0,0,4,3.2,78.99,-11.5,1028,0
2019,2,1,5,0,0,0,4,3.1,80.93,-12,1028,0
2019,2,1,6,0,0,0,4,3,81.05,-12.1,1028,0
2019,2,1,7,0,0,0,4,2.9,81.88,-12.4,1028,0
2019,2,1,8,0,0,0,4,2.9,82.42,-12.6,1028,0
2019,2,1,9,0,0,0,4,2.8,82.93,-12.8,1028,0
2019,2,1,10,0,0,0,4,2.5,82.69,-13,1029,0
2019,2,1,11,0,0,0,4,2.3,80.89,-13,1029,0
2019,2,1,12,0,0,0,4,2.1,76.56,-12.2,1029,0
2019,2,1,13,0,94,122,4,2.1,66.19,-10.8,1029,125
2019,2,1,14,0,220,298,4,2,61.28,-10,1029,231
2019,2,1,15,0,376,444,7,1.9,59.86,-9.3,1029,337
2019,2,1,16,0,389,545,8,2,60.68,-8.7,1029,388
2019,2,1,17,0,361,586,8,2.1,61.95,-8.1,1028,408
2019,2,1,18,0,480,559,4,2,63.68,-7.7,1027,419
2019,2,1,19,0,298,474,8,1.8,65.66,-7.5,1026,458
2019,2,1,20,0,247,338,4,1.7,68.26,-7.4,1026,328
2019,2,1,21,0,115,169,4,1.6,75.88,-7.6,1026,167
2019,2,1,22,0,8,20,4,1.6,80.49,-8.3,1027,12
2019,2,1,23,0,0,0,1,1.8,80.77,-8.9,1027,0
2019,2,2,0,0,0,0,0,1.9,80.82,-9.4,1027,0
2019,2,2,1,0,0,0,0,2.1,81.13,-9.7,1027,0
2019,2,2,2,0,0,0,0,2.2,81.3,-9.9,1027,0
2019,2,2,3,0,0,0,0,2.2,82.06,-10.3,1027,0
2019,2,2,4,0,0,0,1,2.2,82.49,-10.6,1027,0
2019,2,2,5,0,0,0,1,2.2,83.67,-11,1027,0
2019,2,2,6,0,0,0,4,2.1,84.17,-11.3,1027,0
2019,2,2,7,0,0,0,7,2,83.68,-11.5,1027,0
2019,2,2,8,0,0,0,7,1.8,81.18,-11.2,1027,0
2019,2,2,9,0,0,0,8,1.7,79.2,-10.9,1027,0
2019,2,2,10,0,0,0,7,1.5,77.96,-10.9,1027,0
2019,2,2,11,0,0,0,8,1.4,76.11,-11,1027,0
2019,2,2,12,0,0,0,4,1.1,73.09,-10.3,1026,0
2019,2,2,13,0,125,125,1,1.2,68.4,-8.3,1026,119
2019,2,2,14,0,231,295,7,1.7,63.51,-6,1025,286
2019,2,2,15,0,337,436,7,2.4,61.72,-3.9,1025,426
2019,2,2,16,0,388,530,7,3.2,64.62,-2.6,1023,521
2019,2,2,17,0,408,566,7,3.8,67.99,-1.6,1022,438
2019,2,2,18,0,419,540,4,4.2,70.88,-0.8,1020,396
2019,2,2,19,0,458,458,1,4.4,75.09,-0.4,1019,379
2019,2,2,20,0,328,328,0,4.4,79.34,-0.2,1018,335
2019,2,2,21,0,167,167,1,4.3,84.66,-0.7,1018,175
2019,2,2,22,0,12,21,8,4.2,89.39,-1.5,1018,24
2019,2,2,23,0,0,0,7,4.3,91.69,-1.9,1018,0
2019,2,3,0,0,0,0,7,4.2,93.09,-2.2,1018,0
2019,2,3,1,0,0,0,4,4,93.77,-2.4,1018,0
2019,2,3,2,0,0,0,4,3.7,94.23,-2.6,1018,0
2019,2,3,3,0,0,0,4,3.5,94.6,-2.8,1018,0
2019,2,3,4,0,0,0,4,3.3,94.63,-2.9,1018,0
2019,2,3,5,0,0,0,1,3,94.78,-3,1018,0
2019,2,3,6,0,0,0,0,2.9,95.15,-3,1019,0
2019,2,3,7,0,0,0,0,2.5,95.48,-3.3,1019,0
2019,2,3,8,0,0,0,0,2.2,95.87,-3.6,1019,0
2019,2,3,9,0,0,0,0,1.9,95.33,-3.7,1019,0
2019,2,3,10,0,0,0,0,1.6,95.26,-3.9,1019,0
2019,2,3,11,0,0,0,0,1.5,94.17,-3.9,1020,0
2019,2,3,12,0,0,0,0,1.4,91.84,-3.3,1020,0
2019,2,3,13,0,119,119,0,1.3,88.05,-1.4,1020,124
2019,2,3,14,0,286,286,0,1.1,82.39,0.8,1020,291
2019,2,3,15,0,426,426,0,1,77.24,3.3,1020,434
2019,2,3,16,0,521,521,0,1,74.34,5.4,1020,531
2019,2,3,17,0,438,561,2,1.1,74.27,6.5,1019,571
2019,2,3,18,0,396,540,7,1.3,77.32,6.8,1018,552
2019,2,3,19,0,379,460,7,1.4,81.64,6.6,1018,474
2019,2,3,20,0,335,335,0,1.2,88.06,5.3,1018,346
2019,2,3,21,0,175,175,0,1.4,92.3,3,1018,184
2019,2,3,22,0,24,24,1,1.5,94.9,1.9,1018,28
2019,2,3,23,0,0,0,8,1.6,95.96,1.7,1018,0
2019,2,4,0,0,0,0,7,1.8,96.88,1.6,1018,0
